"","WorkerId","Random.ID","Start.Date","End.Date","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","User.Language","Q_RecaptchaScore","Click.to.write.the.question.text...Date","X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.","Which.social.media.do.you.have.use..select.all.that.apply..","X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.","X...This.animal.is.an.endangered.species.","X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.","X...This.animal.would.make.a.good.pet.","X...I.believe.I.have.encountered.this.animal.species.online.","X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.","X...This.post.depicts.wildlife.research.","X...I.would.like.to.have.this.animal.as.a.pet.","X...I.think.wildlife.conservation.is.important.","X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.","X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.","To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.","What.is.your.age.","Please.specify.your.ethnicity.","To.which.gender.identity.do.you.most.identify.","What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.","Treatment.shown","image","qresearch","qinteract","qgoodpet","qhavepet"
"1353","A24GNVI81OZS3X",28082,2022-08-19 18:57:15,2022-08-19 19:13:56,100,1001,"1",2022-08-19 19:13:57,"R_1OPs9xMGrH71LaG","EN",0.800000011920929,"44792",4,"1,2,3",4,4,4,4,4,4,4,2,2,4,4,"wild life",46,1,2,4,"Image1","Image1",4,4,4,2
"1354","A21XT2U4QKH2F2",91067,2022-08-19 18:57:17,2022-08-19 19:03:37,100,379,"1",2022-08-19 19:03:37,"R_1GZmpvZCsLDjLPJ","EN",0.899999976158142,"44792",5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,"good",30,1,2,4,"Image1","Image1",5,5,5,5
"1355","A274511UHE8LY4",74190,2022-08-19 18:57:22,2022-08-19 19:04:44,100,442,"1",2022-08-19 19:04:45,"R_1I6E5z9J6k2GIxk","EN",1,"44792",5,"6",3,4,4,1,5,4,4,1,5,2,4,"Primate",32,2,1,2,"Image2","Image2",4,4,1,1
"1356","A1SOTHUPLPFGO3",60161,2022-08-19 18:57:23,2022-08-19 19:04:17,100,413,"1",2022-08-19 19:04:18,"R_3dH8gMfHlMzNDhW","EN",1,"44792",5,"1,2,3,5",5,5,4,4,4,4,4,4,5,4,4,"Smart",25,1,2,4,"Image3","Image3",4,4,4,4
"1357","A2PZ7CNBB7949S",11318,2022-08-19 18:58:11,2022-08-19 19:02:15,100,243,"1",2022-08-19 19:02:16,"R_2RU1KsESD7sgPbh","EN",0.899999976158142,"44792",4,"1,2",2,5,3,4,4,5,2,2,4,4,4,"good",35,4,1,4,"Image1","Image1",2,5,4,2
"1358","A3KVIZLKSASAES",51240,2022-08-19 18:58:54,2022-08-19 19:14:05,100,911,"1",2022-08-19 19:14:05,"R_Zfo3S91NIUufdqp","EN",0.899999976158142,"44792",4,"1,3",4,4,2,1,4,4,3,2,5,3,2,"unlike",46,1,2,4,"Image3","Image3",3,4,1,2
"1359","A3CE7DTHIB76UK",23862,2022-08-19 18:59:00,2022-08-19 19:03:16,100,255,"1",2022-08-19 19:03:16,"R_vrAT5JdXopL0HDj","EN",1,"44792",4,"1,2,3",4,3,4,3,4,4,3,3,3,3,4,"good",30,1,1,5,"Image2","Image2",3,4,3,3
"1360","A3DZ8S3ZHKILFW",65427,2022-08-19 18:59:23,2022-08-19 19:04:33,100,310,"1",2022-08-19 19:04:34,"R_3nox4CZa7SX0NVa","EN",1,"44792",4,"1,2,3",4,4,5,4,2,4,3,5,4,4,5,"good",24,1,2,4,"Image3","Image3",3,4,4,5
"1361","A1PS8FTSVOJ4PB",28230,2022-08-19 18:59:52,2022-08-19 19:14:00,100,847,"1",2022-08-19 19:14:00,"R_1IRGcNPHI1J6MWJ","EN",1,"44792",4,"1,2,3,5",5,4,5,1,4,2,4,1,4,4,4,"Cute",49,6,1,4,"Image1","Image1",4,2,1,1
"1362","A151XA53WYXVD7",25349,2022-08-19 18:59:56,2022-08-19 19:13:53,100,837,"1",2022-08-19 19:13:54,"R_3h6GpxcALO5Kxk4","EN",0.899999976158142,"44792",4,"1,2,3,5",4,4,4,2,4,2,4,1,4,5,4,"Pity",43,6,1,4,"Image4","Image4",4,2,2,1
"1363","A2GECFRHDFMOQE",44293,2022-08-19 19:00:34,2022-08-19 19:03:58,100,203,"1",2022-08-19 19:03:58,"R_UVIYS2ktl5B64xP","EN",0.899999976158142,"44792",5,"1,2",4,2,4,4,4,4,4,4,4,5,4,"good",38,1,1,4,"Image4","Image4",4,4,4,4
"1364","AZUG9DMYO69MJ",73073,2022-08-19 19:01:26,2022-08-19 19:08:08,100,402,"1",2022-08-19 19:08:08,"R_23V7J8qYKLEINk9","EN",0.899999976158142,"44792",4,"1,2,3,4,5",5,4,4,5,4,5,4,4,5,4,4,"monkey",25,1,2,4,"Image4","Image4",4,5,5,4
"1365","A1CB490V4TESPB",68952,2022-08-19 19:01:36,2022-08-19 19:13:24,100,708,"1",2022-08-19 19:13:25,"R_OP5RVxDJBlCU1nH","EN",0.800000011920929,"44792",2,"1,2",4,4,4,5,4,2,4,2,4,4,4,"jungle",48,4,2,4,"Image2","Image2",4,2,5,2
"1366","AUFQA9PSISZOX",84165,2022-08-19 19:01:42,2022-08-19 19:06:05,100,262,"1",2022-08-19 19:06:05,"R_pa2WUJEwo0fdJKx","EN",0.899999976158142,"44792",1,"1,2,3,5",3,5,3,1,5,2,5,1,4,3,4,"Gorilla",25,1,2,4,"Image2","Image2",5,2,1,1
"1367","A1DXKXWTAHA93N",87805,2022-08-19 19:02:36,2022-08-19 19:05:54,100,198,"1",2022-08-19 19:05:55,"R_3hrOxxkao6WxgmG","EN",1,"44792",4,"1,2,3,5",4,2,4,4,4,4,4,4,4,4,4,"great",29,1,1,5,"Image4","Image4",4,4,4,4
"1368","A3SAZNE93AFFOS",29022,2022-08-19 19:02:44,2022-08-19 19:05:39,100,174,"1",2022-08-19 19:05:39,"R_3LdKg1LmPE8RU5G","EN",1,"44792",5,"1,2",4,4,4,4,4,3,4,4,5,2,2,"good",35,4,1,4,"Image2","Image2",4,3,4,4
"1369","A3ANPGS4ZLJEIV",51135,2022-08-19 19:02:48,2022-08-19 19:08:09,100,320,"1",2022-08-19 19:08:09,"R_3n6MkUgFyoNIUpp","EN",0.899999976158142,"44792",4,"6",5,4,3,1,5,4,3,2,5,4,3,"Caring",59,1,2,5,"Image1","Image1",3,4,1,2
"1370","ANMMD96N1B71K",87870,2022-08-19 19:03:20,2022-08-19 19:10:01,100,401,"1",2022-08-19 19:10:02,"R_UcqDEZySaNWgo6J","EN",0.899999976158142,"44792",5,"1,2,3,4,5",4,5,4,4,5,5,5,4,5,5,5,"good looking",30,4,2,4,"Image3","Image3",5,5,4,4
"1371","A511T7B66WKI1",77055,2022-08-19 19:03:29,2022-08-19 19:07:46,100,257,"1",2022-08-19 19:07:47,"R_2CQ8EwBp1Gq7arC","EN",1,"44792",4,"1,2,3,4,5",4,5,4,4,5,4,5,5,4,4,4,"nice",32,1,1,4,"Image4","Image4",5,4,4,5
"1372","A2CKJSSFH8COKU",14527,2022-08-19 19:03:50,2022-08-19 19:06:59,100,189,"1",2022-08-19 19:07:00,"R_3EcF100V8fGkngC","EN",0.899999976158142,"44792",3,"1,2,3",4,4,4,3,4,3,4,3,3,3,3,"good",30,1,1,5,"Image1","Image1",4,3,3,3
"1373","AM7KUJM4MQOBM",98499,2022-08-19 19:03:56,2022-08-19 19:09:37,100,341,"1",2022-08-19 19:09:37,"R_2ZQZIcK16JbH3PC","EN",0.899999976158142,"44792",1,"1",2,3,1,1,1,1,4,1,4,1,3,"scary",67,1,1,2,"Image1","Image1",4,1,1,1
"1374","A1C6U6K4KW7PYL",38437,2022-08-19 19:04:06,2022-08-19 19:12:09,100,482,"1",2022-08-19 19:12:09,"R_2VdrwhuXpgrkJIf","EN",0.899999976158142,"44792",2,"1,2,3",4,3,4,1,2,4,4,1,5,4,4,"cute",68,1,2,4,"Image4","Image4",4,4,1,1
"1375","A22JLGUKLCFHCU",18446,2022-08-19 19:04:36,2022-08-19 19:08:10,100,213,"1",2022-08-19 19:08:10,"R_aXzpMmoKVljE9Z7","EN",0.899999976158142,"44792",4,"2",4,4,4,3,4,4,4,2,4,5,4,"wildlife of animals",25,4,2,4,"Image2","Image2",4,4,3,2
"1376","A2O613LGKOMNGY",53485,2022-08-19 19:05:20,2022-08-19 19:09:40,100,260,"1",2022-08-19 19:09:40,"R_8H5t7WEgO6fpUbf","EN",1,"44792",5,"2,3",5,5,5,5,4,5,5,5,5,5,5,"kingkong",29,1,1,5,"Image2","Image2",5,5,5,5
"1377","A3OLRWACCCCUTU",95577,2022-08-19 19:05:20,2022-08-19 19:11:18,100,357,"1",2022-08-19 19:11:18,"R_3KUsAgbSWse8gf4","EN",1,"44792",1,"1,2,3,5",4,4,2,1,5,1,2,1,5,5,4,"interesting",57,1,2,5,"Image1","Image1",2,1,1,1
"1378","A3UKRC3LBM1LEW",83386,2022-08-19 19:05:43,2022-08-19 19:08:58,100,195,"1",2022-08-19 19:08:58,"R_3jcT7Ccdg7j2oM8","EN",1,"44792",4,"1,2,3,5",3,3,3,1,5,5,4,2,5,3,5,"cute",37,4,2,3,"Image3","Image3",4,5,1,2
"1379","A1J7BOL7SR48DV",87537,2022-08-19 19:06:02,2022-08-19 19:13:39,100,457,"1",2022-08-19 19:13:39,"R_1nMCjQlNDzEA7bt","EN",0.899999976158142,"44792",1,"6",5,5,5,1,4,2,5,1,5,5,4,"wonder",47,1,2,3,"Image2","Image2",5,2,1,1
"1380","A3O34JTFKC34ZZ",77151,2022-08-19 19:06:15,2022-08-19 19:22:34,100,978,"1",2022-08-19 19:22:34,"R_bpBoLpkFoiNZhV7","EN",0.899999976158142,"44792",4,"1,2,3,5",4,5,4,5,2,2,5,5,5,4,4,"Amazing with this post",29,4,2,4,"Image4","Image4",5,2,5,5
"1381","A1N6LEU6CYVTNW",29956,2022-08-19 19:06:26,2022-08-19 19:10:54,100,267,"1",2022-08-19 19:10:54,"R_31GFBOJqISfHrET","EN",1,"44792",4,"1,2,3",4,2,4,4,4,4,4,4,5,3,4,"interesting",29,1,1,5,"Image1","Image1",4,4,4,4
"1382","A24GQA8VKIPZBB",28784,2022-08-19 19:06:56,2022-08-19 19:12:00,100,303,"1",2022-08-19 19:12:00,"R_6naHbqxpj88iPqV","EN",0.899999976158142,"30377",4,"1,2,3,4,5",4,4,5,2,4,4,4,3,5,4,4,"Nature",37,1,1,3,"Image1","Image1",4,4,2,3
"1383","A2UM9PEWDWXFC3",59067,2022-08-19 19:07:10,2022-08-19 19:11:39,100,268,"1",2022-08-19 19:11:39,"R_1g60ptl8ePYYB3L","EN",1,"44792",3,"1,2,3",2,4,5,4,4,4,4,4,4,5,4,"GOOD",45,1,1,4,"Image4","Image4",4,4,4,4
"1384","AXI98AWI3BQKB",95423,2022-08-19 19:07:16,2022-08-19 19:16:46,100,569,"1",2022-08-19 19:16:46,"R_1pmbZgli5C4StDA","EN",1,"44792",4,"1,2,3",4,4,4,4,4,4,5,5,4,4,4,"good",44,1,1,4,"Image4","Image4",5,4,4,5
"1385","A1XNLTONF9CJVR",42864,2022-08-19 19:07:23,2022-08-19 19:16:22,100,539,"1",2022-08-19 19:16:23,"R_2yaaYpDEFWHsU9j","EN",0.899999976158142,"44792",5,"1",5,5,5,5,5,5,5,5,5,5,5,"gorillas and all animals",33,1,1,5,"Image2","Image2",5,5,5,5
"1386","A1IIF95II8FISQ",37166,2022-08-19 19:07:40,2022-08-19 19:16:24,100,523,"1",2022-08-19 19:16:24,"R_3kH6srAjEoFrZT8","EN",0.899999976158142,"44792",1,"1",2,3,1,2,2,1,4,1,4,2,2,"odd",40,3,2,4,"Image3","Image3",4,1,2,1
"1387","A2Y2PU3GDVDOKA",38310,2022-08-19 19:07:57,2022-08-19 19:21:09,100,791,"1",2022-08-19 19:21:09,"R_1plH6e0w7WT3H7C","EN",1,"44792",4,"1,2,3,4",5,3,5,2,4,4,4,2,4,5,4,"important",27,1,2,4,"Image4","Image4",4,4,2,2
"1388","A2I3EMSPSOFC0V",33369,2022-08-19 19:08:57,2022-08-19 19:16:45,100,467,"1",2022-08-19 19:16:45,"R_2XoB8ZvzxDrAitP","EN",0.800000011920929,"44792",5,"1,2,3",5,5,5,5,5,4,4,4,4,5,4,"MONKEY OBSERVED HUMAN BEINGS",31,1,2,5,"Image2","Image2",4,4,5,4
"1389","A3JLLHF0KHQ6R1",67903,2022-08-19 19:08:59,2022-08-19 19:25:22,100,983,"1",2022-08-19 19:25:22,"R_Rqt2GL7Z7ylUGhH","EN",1,"44792",3,"1,2,3",4,5,4,3,4,4,4,3,4,4,4,"Excitement",44,1,1,4,"Image2","Image2",4,4,3,3
"1390","A3H7PXGPQMNWNF",30183,2022-08-19 19:09:00,2022-08-19 19:13:15,100,255,"1",2022-08-19 19:13:15,"R_2ydWmtFtkIvTB2c","EN",0.899999976158142,"44792",1,"1,5",4,4,3,1,4,1,4,1,5,2,2,"interference",42,2,2,5,"Image2","Image2",4,1,1,1
"1391","A3N5MQVRG77HB9",71947,2022-08-19 19:09:06,2022-08-19 19:15:22,100,376,"1",2022-08-19 19:15:22,"R_1cS63lxirxtyTFX","EN",1,"44792",4,"1,2,3,4,5",5,4,4,4,5,4,4,5,4,4,4,"monkey",25,1,2,4,"Image3","Image3",4,4,4,5
"1392","AOZIVBC0EPBA0",11297,2022-08-19 19:09:27,2022-08-19 19:12:04,100,157,"1",2022-08-19 19:12:04,"R_OBxyMhChxG0F3lD","EN",1,"44792",5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,"NICE",32,1,2,4,"Image1","Image1",5,5,5,5
"1393","A32IXFRWGHUTG0",93805,2022-08-19 19:10:12,2022-08-19 19:13:16,100,184,"1",2022-08-19 19:13:17,"R_W7EHd6qco2yOXhD","EN",1,"44792",1,"2,3,5",2,2,3,1,3,3,4,2,4,5,4,"Wildlife",22,1,1,2,"Image1","Image1",4,3,1,2
"1394","A20TV5T78U877G",46004,2022-08-19 19:10:36,2022-08-19 19:14:14,100,218,"1",2022-08-19 19:14:14,"R_3s4ktDBXoaAoD1t","EN",0.800000011920929,"44792",5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,"energetic",48,1,1,4,"Image1","Image1",5,5,5,5
"1395","A7W891FG2N72I",67346,2022-08-19 19:11:03,2022-08-19 19:21:51,100,648,"1",2022-08-19 19:21:51,"R_2SiqHALZda3aLmT","EN",1,"44792",4,"1,2,3,5",4,4,4,4,4,4,4,4,4,4,4,"MONKEY",30,1,2,5,"Image2","Image2",4,4,4,4
"1396","A2R6MYEM2ZAEXX",59513,2022-08-19 19:11:09,2022-08-19 19:19:08,100,478,"1",2022-08-19 19:19:08,"R_25H1GVS3hhnaycA","EN",0.800000011920929,"44792",1,"1,3",1,4,3,1,1,1,1,1,5,1,2,"Danger",70,1,2,5,"Image1","Image1",1,1,1,1
"1397","A6KCFZR5MYX9C",17521,2022-08-19 19:11:21,2022-08-19 19:14:11,100,170,"1",2022-08-19 19:14:12,"R_SGIF2ubguz7Nzkl","EN",0.800000011920929,"44792",2,"1,2,3",4,4,4,2,2,2,4,2,4,4,4,"fear",29,1,2,5,"Image3","Image3",4,2,2,2
"1398","A2G8YI7U9WYSST",69229,2022-08-19 19:11:37,2022-08-19 19:16:35,100,298,"1",2022-08-19 19:16:36,"R_PYQ6jkCDxWRqVaN","EN",1,"44792",5,"1,2,5",4,5,3,1,5,3,5,1,5,4,3,"Nature",24,1,2,2,"Image2","Image2",5,3,1,1
"1399","A3UKHTRBHTD97K",61889,2022-08-19 19:12:43,2022-08-19 19:31:08,100,1105,"1",2022-08-19 19:31:09,"R_1IRH6mUh2X7bzpz","EN",1,"44792",2,"1,2,3,4,5",1,1,2,4,2,1,4,1,1,1,4,"gorillas image is not real",25,1,2,5,"Image2","Image2",4,1,4,1
"1400","A3K1H3GCVVZJTS",90888,2022-08-19 19:13:04,2022-08-19 19:16:01,100,176,"1",2022-08-19 19:16:02,"R_1E0OyoTSE0wtTKb","EN",0.800000011920929,"44792",5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,"NICE",32,1,2,4,"Image4","Image4",5,5,5,5
"1401","A334V4Z119Y4G8",34308,2022-08-19 19:14:30,2022-08-19 19:17:14,100,164,"1",2022-08-19 19:17:15,"R_2oCtvd7gGPuk2Wd","EN",1,"44792",3,"1,2,3,5",4,4,4,2,2,2,5,2,4,4,4,"fearful",29,1,2,5,"Image4","Image4",5,2,2,2
"1402","A2A4MCD6TG88ZB",60520,2022-08-19 19:15:08,2022-08-19 19:22:45,100,456,"1",2022-08-19 19:22:45,"R_125eFlpLAw4aWH6","EN",0.800000011920929,"44792",1,"1,2,3",2,3,3,1,4,2,4,1,5,1,4,"Acceptance",75,1,2,2,"Image2","Image2",4,2,1,1
"1403","A10T5A56ES5Y05",41698,2022-08-19 19:15:11,2022-08-19 19:19:42,100,270,"1",2022-08-19 19:19:42,"R_3himfyCe77z57Tf","EN",0.899999976158142,"44792",4,"1,2,3",3,4,4,2,2,4,4,2,4,4,4,"interesting",44,1,1,5,"Image1","Image1",4,4,2,2
"1404","A1HR8IRDC07FO9",90820,2022-08-19 19:15:12,2022-08-19 19:20:27,100,314,"1",2022-08-19 19:20:27,"R_29sok1E5s7kggSR","EN",1,"44792",4,"2",4,5,5,5,4,4,4,2,5,5,5,"protection",58,4,2,4,"Image3","Image3",4,4,5,2
"1405","A3KX59MS32B5L1",25211,2022-08-19 19:15:25,2022-08-19 19:23:13,100,468,"1",2022-08-19 19:23:14,"R_1jGO6fCFD6rXAIv","EN",1,"44792",4,"1,2,3",2,5,3,1,1,1,3,1,4,2,4,"Incredible",49,1,1,5,"Image1","Image1",3,1,1,1
"1406","A2U7KXDD7AQ87C",53357,2022-08-19 19:16:45,2022-08-19 19:19:19,100,154,"1",2022-08-19 19:19:19,"R_2fd1DdYXaI0NuYi","EN",1,"44792",5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,"nice",32,1,2,4,"Image4","Image4",5,5,5,5
"1407","A304SGSCZ4WRE4",56620,2022-08-19 19:16:51,2022-08-19 19:40:16,100,1404,"1",2022-08-19 19:40:16,"R_2YgEO5h8D8dLbxP","EN",1,"44792",3,"1,2,3",4,5,4,5,4,4,4,4,4,4,4,"when i see it was totally different animals",30,1,1,4,"Image3","Image3",4,4,5,4
"1408","A3VT72TMN9XKKE",75717,2022-08-19 19:17:01,2022-08-19 19:22:25,100,324,"1",2022-08-19 19:22:26,"R_3rHSEfwTC3AQVhH","EN",0.899999976158142,"44792",4,"1,2,4",4,4,4,4,4,4,4,2,4,4,4,"moncky",45,1,1,4,"Image4","Image4",4,4,4,2
"1409","A12TVLFK1QR9SK",75717,2022-08-19 19:17:01,2022-08-19 19:22:25,100,324,"1",2022-08-19 19:22:26,"R_3rHSEfwTC3AQVhH","EN",0.899999976158142,"44792",4,"1,2,4",4,4,4,4,4,4,4,2,4,4,4,"moncky",45,1,1,4,"Image4","Image4",4,4,4,2
"1410","A3DJO1PD9N3VIV",28495,2022-08-19 19:17:53,2022-08-19 19:25:17,100,444,"1",2022-08-19 19:25:17,"R_248Gtnmszm8de70","EN",0.899999976158142,"44792",4,"1,2,3",4,4,4,5,4,2,5,4,4,5,4,"The health of the animal is weak and it not enough to get food",36,1,1,4,"Image3","Image3",5,2,5,4
"1411","A3S8U3BMJEJR9A",74587,2022-08-19 19:18:05,2022-08-19 19:29:44,100,698,"1",2022-08-19 19:29:44,"R_1EWDYUIBGvTJukT","EN",1,"44792",4,"1,3",4,4,5,5,4,5,5,4,4,5,5,"Cute",41,1,1,4,"Image3","Image3",5,5,5,4
"1412","A2HKVA03AVZRU2",33915,2022-08-19 19:18:17,2022-08-19 19:32:39,100,861,"1",2022-08-19 19:32:39,"R_2DY0s6M2y8KPZgj","EN",1,"44792",4,"1,2,3,5",4,4,4,4,4,4,4,4,4,4,4,"Slow loris",30,1,1,4,"Image3","Image3",4,4,4,4
"1413","AHVYXIIP3GA95",49809,2022-08-19 19:18:24,2022-08-19 19:23:28,100,304,"1",2022-08-19 19:23:28,"R_2c8dlqXgOv29j5o","EN",0.800000011920929,"44792",1,"1",4,5,4,1,1,2,3,1,5,4,4,"invasive",60,1,1,3,"Image1","Image1",3,2,1,1
"1414","AXSBX0MCQNG3A",97127,2022-08-19 19:18:27,2022-08-19 19:28:22,100,595,"1",2022-08-19 19:28:22,"R_1OVwoYspbjS9jP9","EN",0.899999976158142,"44793",4,"1,2,3,5",4,4,4,2,4,4,2,2,4,4,4,"Gorilla",43,1,1,4,"Image2","Image2",2,4,2,2
"1415","AKJS2DE6UAAOI",24408,2022-08-19 19:18:34,2022-08-19 19:24:24,100,349,"1",2022-08-19 19:24:24,"R_3CWw5bvap1PFmpo","EN",0.899999976158142,"44792",4,"1,2,3",4,4,4,5,4,4,4,4,4,4,4,"wild",39,1,2,4,"Image2","Image2",4,4,5,4
"1416","A313G5XV6HFLEW",20493,2022-08-19 19:19:02,2022-08-19 19:27:37,100,515,"1",2022-08-19 19:27:37,"R_3Lhd8Bflg5M7onK","EN",1,"44792",4,"2",4,4,4,4,4,4,4,4,4,4,4,"very close between human and animal",35,3,2,4,"Image1","Image1",4,4,4,4
"1417","A885ZVV65ZWRK",69590,2022-08-19 19:19:12,2022-08-19 19:29:02,100,589,"1",2022-08-19 19:29:02,"R_3QSoRxJnaimreDw","EN",1,"44792",4,"1,2,3",4,2,5,3,1,5,5,2,5,5,5,"MINDBLOWING",25,1,2,4,"Image1","Image1",5,5,3,2
"1418","A2ZPSPA0R8KSL8",68144,2022-08-19 19:19:37,2022-08-19 19:23:46,100,248,"1",2022-08-19 19:23:46,"R_1o6KkK4Gta7DLUH","EN",1,"44792",1,"1,2,3",1,3,1,1,1,1,4,1,5,4,3,"Uninteresting",44,1,1,5,"Image4","Image4",4,1,1,1
"1419","A22VT515WQ4SQ8",51827,2022-08-19 19:19:47,2022-08-19 19:27:33,100,466,"1",2022-08-19 19:27:33,"R_2azU9LdZF05gCD4","EN",1,"44792",1,"1,2,3,5",1,3,1,3,1,1,4,1,3,1,1,"Oh",65,1,2,3,"Image4","Image4",4,1,3,1
"1420","ANQUHN36PYOQ1",91696,2022-08-19 19:21:12,2022-08-19 19:27:41,100,389,"1",2022-08-19 19:27:42,"R_1hytimJAatIHfXr","EN",0.899999976158142,"44792",5,"1",4,4,4,4,4,3,5,4,3,5,5,"AMAZING",35,1,2,5,"Image4","Image4",5,3,4,4
"1421","A1IL3YGUDNROPT",86050,2022-08-19 19:21:14,2022-08-19 19:23:28,100,134,"1",2022-08-19 19:23:29,"R_3OoGxh06Gp7u1fW","EN",1,"44792",2,"1,2,3",4,2,4,2,4,3,3,2,4,4,4,"excited",39,1,2,5,"Image1","Image1",3,3,2,2
"1422","A4DDPZTUBEPGT",80180,2022-08-19 19:22:29,2022-08-19 19:27:34,100,304,"1",2022-08-19 19:27:34,"R_2ZV9orDJkhE0zLz","EN",1,"44792",5,"2",4,5,5,4,4,5,4,5,4,4,5,"wildlife",50,1,1,4,"Image4","Image4",4,5,4,5
"1423","A3BNDHTEHFRGSA",52995,2022-08-19 19:22:32,2022-08-19 19:29:50,100,437,"1",2022-08-19 19:29:50,"R_3mdS5fMKGQSGDKW","EN",0.899999976158142,"44792",5,"1,2,3,4",4,4,4,4,4,3,4,5,5,4,4,"nice",44,1,1,5,"Image3","Image3",4,3,4,5
"1424","A26XYWUIZ171FA",97314,2022-08-19 19:24:03,2022-08-19 19:28:51,100,287,"1",2022-08-19 19:28:51,"R_pmxTJQdGTFlLY0p","EN",0.899999976158142,"44792",4,"1,2,4",3,5,5,1,4,1,5,1,5,4,3,"Nature",34,2,2,5,"Image2","Image2",5,1,1,1
"1425","AMLE1FC3SQVL8",37381,2022-08-19 19:24:05,2022-08-19 19:27:20,100,195,"1",2022-08-19 19:27:21,"R_234gjj1gtBkTK1l","EN",1,"44792",4,"1,2,3",3,2,3,1,5,4,4,1,4,2,3,"nature",26,5,1,4,"Image1","Image1",4,4,1,1
"1426","A32D2M3HGA7OJI",55152,2022-08-19 19:24:09,2022-08-19 20:12:24,100,2894,"1",2022-08-19 20:12:24,"R_3hzRGY9KdwWVwKs","EN",1,"44792",5,"1,2,3",4,5,4,4,4,5,4,5,2,5,4,"Save the Animals",28,3,1,4,"Image3","Image3",4,5,4,5
"1427","A31VJO7VTSJ3N4",70707,2022-08-19 19:24:58,2022-08-19 19:32:09,100,431,"1",2022-08-19 19:32:10,"R_3McIBouXgMqwfJ2","EN",0.800000011920929,"44792",2,"1,2,3",4,2,4,2,2,3,4,2,4,4,3,"danger",29,1,1,5,"Image3","Image3",4,3,2,2
"1428","A35CHBMYRAXDNZ",70707,2022-08-19 19:24:58,2022-08-19 19:32:09,100,431,"1",2022-08-19 19:32:10,"R_3McIBouXgMqwfJ2","EN",0.800000011920929,"44792",2,"1,2,3",4,2,4,2,2,3,4,2,4,4,3,"danger",29,1,1,5,"Image3","Image3",4,3,2,2
"1429","A3JNKZX5VISXTK",46157,2022-08-19 19:25:01,2022-08-19 19:28:36,100,215,"1",2022-08-19 19:28:37,"R_3erWTtm1VoyL8Cs","EN",1,"44792",4,"1,2,3,4,5",4,5,5,4,4,4,4,4,4,4,4,"monkey",25,1,2,4,"Image2","Image2",4,4,4,4
"1430","A22CQXAZ2QCU6D",21087,2022-08-19 19:25:49,2022-08-19 19:34:26,100,516,"1",2022-08-19 19:34:26,"R_bKrIzbl2SV6iZi1","EN",0.800000011920929,"44792",4,"1,2,3,5",4,4,4,4,4,4,5,4,4,4,4,"Gorilla",30,1,1,4,"Image1","Image1",5,4,4,4
"1431","A2L50T8CKUP374",21619,2022-08-19 19:26:56,2022-08-19 19:33:26,100,389,"1",2022-08-19 19:33:26,"R_2DTWEULLJWHxmW2","EN",0.899999976158142,"44792",4,"2,3",4,3,4,4,4,3,4,5,4,5,4,"all animals were capture and handle safely",25,1,2,5,"Image4","Image4",4,3,4,5
"1432","A29ZBQCUJFD6S5",41716,2022-08-19 19:27:01,2022-08-19 19:34:22,100,440,"1",2022-08-19 19:34:23,"R_3kAg3nrWOYiVi8n","EN",0.899999976158142,"44792",4,"2",5,5,5,5,4,5,4,5,5,5,4,"zoophile",29,5,1,5,"Image3","Image3",4,5,5,5
"1433","A29JQ7VMQ1HKYP",41716,2022-08-19 19:27:01,2022-08-19 19:34:22,100,440,"1",2022-08-19 19:34:23,"R_3kAg3nrWOYiVi8n","EN",0.899999976158142,"44792",4,"2",5,5,5,5,4,5,4,5,5,5,4,"zoophile",29,5,1,5,"Image3","Image3",4,5,5,5
"1434","A2UCKZZI9KBBCV",59674,2022-08-19 19:27:05,2022-08-19 19:36:15,100,549,"1",2022-08-19 19:36:15,"R_1g0A74Y02hqD9ec","EN",1,"44792",1,"2,3",2,4,4,3,4,3,4,1,5,2,3,"innocence",51,5,1,4,"Image3","Image3",4,3,3,1
"1435","A3Q3LPTIY2218F",35887,2022-08-19 19:27:13,2022-08-19 19:59:29,100,1936,"1",2022-08-19 19:59:30,"R_1GK4IsM654NGXgW","EN",0.699999988079071,"44792",3,"1,2,3",4,3,4,3,3,4,4,4,4,4,4,"Responsibility",42,1,1,4,"Image1","Image1",4,4,3,4
