WorkerId,Random.ID,Start.Date,End.Date,Progress,Duration..in.seconds.,Finished,Recorded.Date,Response.ID,User.Language,Q_RecaptchaScore,Click.to.write.the.question.text...Date,X...I.believe.I.have.encountered.this.animal.species.in.the.real.world.,Which.social.media.do.you.have.use..select.all.that.apply..,X...I.am.knowledgeable.about.wildlife.and.or.habitat.conservation.,X...This.animal.is.an.endangered.species.,X...After.seeing.this.post..I.am.more.likely.to.support.wildlife.conservation.and.or.research.,X...This.animal.would.make.a.good.pet.,X...I.believe.I.have.encountered.this.animal.species.online.,X...I.would.seek.out.an.experience.to.personally.interact.with.this.animal.,X...This.post.depicts.wildlife.research.,X...I.would.like.to.have.this.animal.as.a.pet.,X...I.think.wildlife.conservation.is.important.,X...I.actively.support.or.participate.in.wildlife.and.or.habitat.conservation.,X...After.seeing.this.post..I.would.like.to.see.more.images.like.this.,To.see.the.post.again..use.your.mouse.to.click.on.the..Back..button.....What.one.word.comes.to.mind.when.you.see.this.post.,What.is.your.age.,Please.specify.your.ethnicity.,To.which.gender.identity.do.you.most.identify.,What.is.the.highest.degree.or.level.of.school.you.have.completed..If.currently.enrolled..what.is.your.highest.degree.received.,Treatment.shown
A1YC7FF72ZJCLO,24250,8/19/2022 21:51,8/19/2022 21:53,100,138,1,8/19/2022 21:53,R_2xLDmgfMhjh8d50,EN,1,8/19/2022,5,"1,2,3,5",4,5,5,5,5,5,5,5,5,5,5,i know the animal,40,1,2,4,Image4
A39LEVQ5CNSNN4,58034,8/19/2022 21:51,8/19/2022 22:03,100,754,1,8/19/2022 22:03,R_2WHUPkyAOb8Idch,EN,1,8/19/2022,1,6,3,4,4,1,4,2,4,1,5,4,3,majestic,52,1,2,5,Image2
A2BKI4PVE2FQBB,72701,8/19/2022 21:51,8/19/2022 22:01,100,602,1,8/19/2022 22:01,R_28AMKxU1jiiTYCi,EN,1,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,"come to	dawn on",47,2,2,4,Image4
A1CJWQO46J59ZE,34633,8/19/2022 21:51,8/19/2022 21:59,100,445,1,8/19/2022 21:59,R_suPNcYAqNapRpG9,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,Research,32,1,2,4,Image1
A15L309C6MVIJG,34436,8/19/2022 21:51,8/19/2022 22:01,100,558,1,8/19/2022 22:01,R_3O3r5HpXg5N9uoi,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",4,5,5,5,5,5,4,5,5,4,5,FIVE,38,3,1,4,Image1
A2OB3E5BBGUVU7,60854,8/19/2022 21:52,8/19/2022 22:06,100,868,1,8/19/2022 22:06,R_10rfLJjlmdxFaW0,EN,0.899999976,8/19/2022,4,2,3,4,4,4,3,4,4,4,4,4,4,this is animal is cute and come to my mind this is monkey,28,1,1,4,Image3
A36IIEQB52IQO7,75186,8/19/2022 21:52,8/19/2022 22:02,100,605,1,8/19/2022 22:02,R_2eQmypGx1Srikz7,EN,0.899999976,8/19/2022,4,"1,2,3,5",4,4,4,3,4,5,5,4,5,4,5,to save the animal for the world,48,1,2,4,Image3
A1PUSSRD8P5HHH,46698,8/19/2022 21:53,8/19/2022 22:01,100,483,1,8/19/2022 22:01,R_3Ga0haCFr5cSk2q,EN,0.899999976,8/19/2022,5,"1,2,3",5,5,5,5,5,5,5,5,5,5,5,Nice,35,1,2,4,Image2
A2ZE3QLQM0CPAO,73755,8/19/2022 21:53,8/19/2022 21:58,100,307,1,8/19/2022 21:58,R_yVDktxgfln7RYZz,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,It was cute picture,31,4,2,4,Image2
A1UHCA8RMB5Z4F,60924,8/19/2022 21:53,8/19/2022 21:55,100,100,1,8/19/2022 21:55,R_3fC9mj23JgIZfmQ,EN,1,8/19/2022,4,"1,2,3,5",4,4,4,4,4,3,4,4,3,4,4,CARE,25,1,1,4,Image3
A3BM025DFHXVPR,55042,8/19/2022 21:53,8/19/2022 22:03,100,601,1,8/19/2022 22:03,R_3oZxLIfSzX69V8g,EN,1,8/19/2022,1,2,2,4,1,2,2,2,2,1,4,2,1,its amazing picture,32,1,2,4,Image2
A3VDD6Q1JICTNH,72996,8/19/2022 21:53,8/19/2022 22:02,100,515,1,8/19/2022 22:02,R_6n7sq9hZklAvLeV,EN,1,8/19/2022,5,"1,2,3",5,4,5,5,5,5,5,5,5,4,5,Unique,30,1,1,4,Image1
A3DOYQPHBOA61S,87372,8/19/2022 21:53,8/19/2022 22:00,100,397,1,8/19/2022 22:00,R_21nDNew7fGM8vXN,EN,1,8/19/2022,2,"1,2,3",4,4,4,4,4,4,4,4,5,4,4,nice,40,1,1,4,Image4
A2RI0AS0K5VL8G,82459,8/19/2022 21:54,8/19/2022 22:07,100,810,1,8/19/2022 22:07,R_2CkXooOj7vrkg4E,EN,1,8/19/2022,5,2,5,5,5,5,5,5,5,5,5,5,5,unique,25,1,2,4,Image2
A13XGZOMQ6KBIF,96089,8/19/2022 21:54,8/19/2022 21:59,100,313,1,8/19/2022 21:59,R_2dL6xOX6etZH6p8,EN,0.899999976,8/19/2022,5,"1,2,3",4,5,5,5,5,4,5,4,4,5,5,Unique,30,1,1,4,Image4
A3R49635U92IOK,65390,8/19/2022 21:54,8/19/2022 21:58,100,201,1,8/19/2022 21:58,R_0NUDri0WCZrXaHT,EN,0.899999976,8/19/2022,4,"1,2,3,5",4,4,4,4,4,5,4,5,5,4,5,training,39,1,2,4,Image4
AYRX6Q986KO1P,89889,8/19/2022 21:54,8/19/2022 21:56,100,124,1,8/19/2022 21:56,R_27EhhLPWmimDFul,EN,1,8/19/2022,5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,IT IS A NOT A ANIMAL I THINK,36,1,2,4,Image3
A34K78HC5PDZU,82604,8/19/2022 21:54,8/19/2022 22:03,100,491,1,8/19/2022 22:03,R_z5YfitlBrGYL8Bz,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",4,5,5,5,4,4,4,4,4,4,4,good,60,1,1,4,Image4
AIVVHJ55QGX5C,82604,8/19/2022 21:54,8/19/2022 22:03,100,491,1,8/19/2022 22:03,R_z5YfitlBrGYL8Bz,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",4,5,5,5,4,4,4,4,4,4,4,good,60,1,1,4,Image4
AHSHH6Z64IAP1,84334,8/19/2022 21:54,8/19/2022 21:59,100,275,1,8/19/2022 21:59,R_2fGQcgO1pTCKeNj,EN,0.899999976,8/19/2022,1,"1,2,3,5",4,4,5,1,5,4,4,1,5,5,5,Amazing,31,1,5,3,Image2
A23JH0ZC9VM1JJ,86969,8/19/2022 21:55,8/19/2022 22:04,100,551,1,8/19/2022 22:04,R_24c3xQuCIyTR3xl,EN,0.899999976,8/19/2022,5,"1,2,3",5,5,5,5,5,5,5,4,5,5,5,unique,25,1,2,4,Image3
ADHK3L409O5OT,59346,8/19/2022 21:55,8/19/2022 21:59,100,241,1,8/19/2022 21:59,R_2ZDJ9c98LwqKTCX,EN,1,8/19/2022,5,2,4,4,5,4,4,4,5,4,4,4,4,post was see inloving,62,1,2,4,Image1
A4ZDZAOP4HHR6,84193,8/19/2022 21:56,8/19/2022 22:04,100,505,1,8/19/2022 22:04,R_1I6sNQ8LsTTMvmS,EN,1,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,research,26,1,1,4,Image2
A2SR4PNIZLNRHT,82323,8/19/2022 21:57,8/19/2022 22:05,100,497,1,8/19/2022 22:05,R_28IMDXekROtpGqu,EN,1,8/19/2022,4,2,4,4,4,5,4,5,5,5,5,5,5,wildlife,37,1,1,4,Image2
A1SUMBJHQ1XW6X,34599,8/19/2022 21:57,8/19/2022 22:05,100,490,1,8/19/2022 22:05,R_XGndMnqaE2UPOxj,EN,1,8/19/2022,4,"1,2,3",4,4,5,4,4,4,4,4,4,4,4,VERY NICE,30,1,2,4,Image4
A2DIVWCLCEJQZ1,94740,8/19/2022 21:57,8/19/2022 22:09,100,688,1,8/19/2022 22:09,R_3Pb3ZFgbJpsBVC4,EN,0.899999976,8/20/2022,4,"1,2,3,5",5,2,5,4,5,5,4,4,5,5,5,Evolution,49,1,1,5,Image1
A36B3A58X8MWSL,83033,8/19/2022 21:57,8/19/2022 22:03,100,324,1,8/19/2022 22:03,R_1n91LMqtO40juuj,EN,1,8/19/2022,1,"1,2",2,4,3,3,1,1,4,1,4,1,3,sad,52,3,2,4,Image3
A5O172U2CLXB8,91642,8/19/2022 21:58,8/19/2022 22:01,100,147,1,8/19/2022 22:01,R_3ikzfXa2NZvounU,EN,1,8/19/2022,5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,the gorilla is see the man,50,1,1,4,Image2
A3LDN70TZX0BID,87073,8/19/2022 21:58,8/19/2022 22:10,100,687,1,8/19/2022 22:10,R_4ISYOJMW6lEGHEl,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,very nice,30,1,2,4,Image4
A2T9D0H880N2B5,13603,8/19/2022 21:59,8/19/2022 22:10,100,612,1,8/19/2022 22:10,R_24wMA20tO1dawPq,EN,1,8/19/2022,4,"1,2,3,5",3,5,4,3,4,3,3,4,5,4,4,Animal,37,4,1,4,Image3
A3E9WDOTI21P4X,54319,8/19/2022 22:00,8/19/2022 22:07,100,436,1,8/19/2022 22:07,R_2sRVwEUkjN2r7zw,EN,1,8/19/2022,4,1,4,4,4,4,4,4,4,4,4,4,4,very nice research,26,1,1,4,Image1
A18QVDZNEKPZB2,19534,8/19/2022 22:00,8/19/2022 22:04,100,234,1,8/19/2022 22:04,R_2wAbI1O7bDxg2N2,EN,0.699999988,8/19/2022,5,"1,2,3",5,5,5,5,5,5,5,5,5,5,5,Unique,30,1,1,4,Image3
A19GWGCUBMSVXE,28494,8/19/2022 22:00,8/19/2022 22:05,100,290,1,8/19/2022 22:05,R_2f9ia8UnkxjewpP,EN,0.800000012,8/19/2022,4,"1,2,3",5,5,5,4,4,4,5,5,5,5,5,Research,24,1,1,4,Image4
A1K3B8QLZREMJX,91787,8/19/2022 22:01,8/19/2022 22:09,100,486,1,8/19/2022 22:09,R_1hLUfHwmeV5LOYD,EN,1,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,4,4,4,GOOD,40,2,1,5,Image1
A2JG4JHKZ8FJI6,89542,8/19/2022 22:01,8/19/2022 22:05,100,260,1,8/19/2022 22:05,R_3pnXqouDFQ8g13Z,EN,1,8/19/2022,5,"1,2,3",4,5,4,4,5,5,5,5,4,5,4,All animals captured and handled safely research proper permits and training,53,3,1,2,Image3
A2QTNHQYS7VCP4,30151,8/19/2022 22:02,8/19/2022 22:04,100,128,1,8/19/2022 22:04,R_3EorJXQnO9WNiCG,EN,1,8/19/2022,5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,the man see the gorilla,37,1,1,4,Image2
A251BAG8OG35Y1,99091,8/19/2022 22:02,8/19/2022 22:07,100,289,1,8/19/2022 22:07,R_3n89kRH2pkV7DYN,EN,0.899999976,8/19/2022,4,"1,2,3",5,2,4,2,4,3,2,4,1,4,4,Something PET,35,7,1,4,Image4
AGGWG6HQPVSN6,24698,8/19/2022 22:02,8/19/2022 22:07,100,297,1,8/19/2022 22:07,R_3327ozjBXFG04eE,EN,0.800000012,8/19/2022,1,1,2,3,3,3,4,2,4,2,5,3,4,cute,27,6,1,1,Image3
A4EMJ9GMG9242,49655,8/19/2022 22:02,8/19/2022 22:14,100,720,1,8/19/2022 22:14,R_ujJBEdd1vdqJZbb,EN,1,8/19/2022,4,"1,2,3",4,4,4,4,4,5,4,4,4,4,4,nice,58,1,1,4,Image2
A2769F5STPNNSN,90881,8/19/2022 22:02,8/19/2022 22:12,99,594,0,8/26/2022 22:12,R_1kG2nzh03tMhhOq,EN,0.899999976,8/19/2022,4,"1,2,3,4",4,4,4,4,4,4,4,4,4,4,4,GOOD,40,2,1,5,Image1
A2GWQ4Q0FM2FG2,71911,8/19/2022 22:03,8/19/2022 22:08,100,307,1,8/19/2022 22:08,R_1Lin8bVbgwyENNo,EN,1,8/19/2022,4,1,4,4,4,4,4,4,4,4,4,4,4,research,26,1,1,4,Image2
A2XBOECLM2BO7W,10638,8/19/2022 22:03,8/19/2022 22:12,100,514,1,8/19/2022 22:12,R_1lyimOmiNdcL9xp,EN,1,8/20/2022,5,"1,2,3,5",4,5,5,3,4,4,4,3,5,4,5,to save this animals for next generation ,33,1,2,4,Image2
A2MFOYU9DE5IRM,50252,8/19/2022 22:03,8/19/2022 22:08,100,275,1,8/19/2022 22:08,R_2qD8RMWnPQk0vHj,EN,1,8/19/2022,4,"1,3",4,4,4,2,4,4,4,2,4,4,5,research,30,1,2,5,Image4
A1PURZLT62DQX5,40075,8/19/2022 22:04,8/19/2022 22:07,100,218,1,8/19/2022 22:07,R_1Cfpyks1zabQzQo,EN,1,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,so good,46,2,1,5,Image3
A2DAMZVSAA88FY,49335,8/19/2022 22:04,8/19/2022 22:11,100,427,1,8/19/2022 22:11,R_2t9J6K3Gx2q2Oqs,EN,1,3/18/1995,4,"2,5",4,5,5,4,4,4,5,2,4,5,4,Gorilla is best entertainment animal,25,1,2,4,Image1
A29AQJ4RJRZ9MH,39576,8/19/2022 22:04,8/19/2022 22:08,100,254,1,8/19/2022 22:08,R_2ByXj3n6ltONpoG,EN,0.899999976,8/19/2022,5,"1,2,3,4,5,6",4,4,5,4,5,4,4,4,4,4,4,Good,66,1,2,5,Image4
A1CB9NR3SN4VMY,57012,8/19/2022 22:04,8/19/2022 22:10,100,323,1,8/19/2022 22:10,R_24jFWGHku4FrEHm,EN,1,8/20/2022,5,"1,2,3",5,5,5,5,5,5,5,5,5,5,5,Good,34,4,1,4,Image3
A21DO7HWUA6ZAP,62995,8/19/2022 22:05,8/19/2022 22:32,100,1642,1,8/19/2022 22:32,R_AcgQ0biShfc4EVj,EN,0.899999976,8/19/2022,4,"1,2,3,5",4,4,4,4,4,4,4,5,5,4,4,This animal is very quite and domestic animal,24,4,2,4,Image4
A2HCPC2V4OYFDV,62471,8/19/2022 22:05,8/19/2022 22:09,100,230,1,8/19/2022 22:09,R_31Kiz2cxg9vEG6V,EN,0.800000012,8/19/2022,4,"1,2,3,4,5,6",4,4,4,4,4,4,4,4,4,4,4,good,53,1,2,5,Image1
A1NJ5K9RP97FW4,63155,8/19/2022 22:05,8/19/2022 22:13,100,479,1,8/19/2022 22:13,R_3fNShu9i823ir0B,EN,1,8/20/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,nice,45,1,1,4,Image1
AH0HAT2K4YNWA,58041,8/19/2022 22:05,8/19/2022 22:10,100,302,1,8/19/2022 22:10,R_1Luv2veArrU0Do0,EN,1,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,Research,25,1,1,4,Image2
A1971BGKYA4IV2,49352,8/19/2022 22:05,8/19/2022 22:45,100,2410,1,8/19/2022 22:45,R_e5p9n2A8wmf99Hb,EN,0.899999976,8/19/2022,3,"1,2,3,4,5",3,3,4,3,4,4,4,3,4,4,3,slender loris,30,1,2,5,Image3
A3U2O8H71TJW4P,87389,8/19/2022 22:05,8/19/2022 22:07,100,111,1,8/19/2022 22:07,R_1C85TShvDL5DqqM,EN,1,8/19/2022,5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,the man see the gorill,38,1,1,4,Image2
AWVIOLZUKBNVU,18306,8/19/2022 22:07,8/19/2022 22:20,100,799,1,8/19/2022 22:20,R_1f9gKXVwOI6aDZs,EN,1,8/19/2022,3,"1,2,3,5",3,3,4,3,2,4,5,4,4,3,4,caring,44,3,1,5,Image4
A16VHI5W655JWW,86568,8/19/2022 22:07,8/19/2022 22:21,100,808,1,8/19/2022 22:21,R_2tMDMgkHTgPyx6d,EN,0.800000012,8/19/2022,4,"1,2,3,4,5",4,5,4,4,5,4,4,4,5,4,5,researche,25,1,1,4,Image2
A9JLQEN9J5WL3,63702,8/19/2022 22:08,8/19/2022 22:18,100,624,1,8/19/2022 22:18,R_2pRbP8kQcoRegSo,EN,1,8/19/2022,1,"2,3",4,5,3,1,5,2,3,1,5,2,2,uncomfortable,46,2,2,4,Image1
A36UD0YBRIWTVL,81407,8/19/2022 22:08,8/19/2022 22:11,100,179,1,8/19/2022 22:11,R_BtaLvBtA6u9jjDb,EN,1,8/20/2022,1,"1,2,3",4,5,5,1,5,5,4,2,5,5,5,peaceful ,33,5,1,5,Image2
A3IWOGWS4QGBW0,73709,8/19/2022 22:08,8/19/2022 22:13,99,328,0,8/26/2022 22:13,R_1HdERtQfsdyk5RH,EN,0.899999976,8/19/2022,4,1,4,4,5,4,4,4,4,5,4,5,4,GOOD,36,2,1,2,Image3
A24BWRNBCHOVL2,63148,8/19/2022 22:08,8/19/2022 22:21,100,739,1,8/19/2022 22:21,R_1dHbgzMGq5Tnm5S,EN,0.699999988,8/19/2022,4,"1,2,3,4,5",4,5,4,5,4,4,4,5,4,5,4,researched,25,1,1,4,Image4
A3RPYMTX7ECXSX,67168,8/19/2022 22:08,8/19/2022 22:18,100,592,1,8/19/2022 22:18,R_2rGeq5EUqcV35PZ,EN,0.899999976,8/19/2022,4,"1,2,3,5",5,4,4,5,4,4,4,4,4,4,4,animal loce strategegy,32,3,1,4,Image1
A2CK2GWGIAK15M,32068,8/19/2022 22:08,8/19/2022 22:18,100,567,1,8/19/2022 22:18,R_3PwcFHckZbkxao2,EN,1,8/19/2022,5,"1,2,5",5,5,5,5,5,5,5,5,5,5,1,animals are very calm,34,1,1,4,Image2
A3LMWQON9V2647,45249,8/19/2022 22:08,8/19/2022 22:15,100,385,1,8/19/2022 22:15,R_2Toz4CMoZVSorP8,EN,0.800000012,8/19/2022,4,1,4,4,4,4,4,4,4,4,4,4,4,research study,26,1,1,4,Image4
AM7ROLKHEEF43,81662,8/19/2022 22:08,8/19/2022 22:15,100,404,1,8/19/2022 22:15,R_2pQbNl2oqOfql2I,EN,1,8/19/2022,4,1,4,4,4,4,5,4,4,4,4,4,4,research study,26,1,1,4,Image2
A2Y2XRGTE3SSRA,33897,8/19/2022 22:09,8/19/2022 22:12,100,185,1,8/19/2022 22:12,R_2eOL5TnIgUKQlSM,EN,1,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,so good,45,2,1,5,Image1
A1T57D0TZJX1RS,64785,8/19/2022 22:09,8/19/2022 22:10,100,106,1,8/19/2022 22:10,R_1Qt409M5cdRFyy3,EN,1,8/19/2022,5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,the man see the gorilla,38,1,2,4,Image1
A3S82C70BODS19,35621,8/19/2022 22:09,8/19/2022 22:27,100,1108,1,8/19/2022 22:27,R_xirYw7CPovJqtH3,EN,1,8/19/2022,2,"1,2,3",4,4,4,4,5,5,4,3,4,4,5,wildlife,60,7,2,5,Image1
A23Z8G9ARHNM96,81648,8/19/2022 22:09,8/19/2022 22:14,100,270,1,8/19/2022 22:14,R_b78dVmMrRubLhJv,EN,1,8/20/2022,2,"1,2,5",4,4,4,1,2,4,3,1,5,5,2,fake,23,1,2,2,Image1
A3K36KLBGNV2HX,87032,8/19/2022 22:09,8/19/2022 22:12,100,172,1,8/19/2022 22:12,R_Wfe8mg667nRyrsJ,EN,0.899999976,8/19/2022,3,2,3,3,3,3,3,3,3,3,3,3,3,gorilla in my research,24,1,1,4,Image2
AZLX0OGFF8UQ1,75580,8/19/2022 22:09,8/19/2022 22:15,100,321,1,8/19/2022 22:15,R_3313IPvOWDO0AGa,EN,1,8/20/2022,1,"1,3",3,4,4,2,1,1,4,1,5,1,4,Adorable,53,3,1,2,Image3
A11KBCGA8SJNWZ,22433,8/19/2022 22:09,8/19/2022 22:15,100,327,1,8/19/2022 22:15,R_1QbJNlYWEoWvnqS,EN,1,8/19/2022,4,1,4,4,4,4,4,4,4,4,4,4,4,research study,26,1,1,4,Image3
A2ML7ATI15HJO7,91760,8/19/2022 22:10,8/19/2022 22:20,100,634,1,8/19/2022 22:20,R_2OUUdZMvVIgim1D,EN,1,8/20/2022,2,"1,2,3",4,3,4,3,4,2,3,2,5,4,4,Protect,40,3,1,4,Image3
A334UFAOO187W7,29770,8/19/2022 22:10,8/19/2022 22:18,100,498,1,8/19/2022 22:18,R_DPs4WRc2EoCEE37,EN,1,8/19/2022,4,"1,2,3,4,5",4,4,4,4,4,4,4,4,4,4,5,good,53,1,1,5,Image2
A1GE9RD7E64UYV,45226,8/19/2022 22:10,8/19/2022 22:14,100,254,1,8/19/2022 22:14,R_12FmurRFuoxYhex,EN,0.899999976,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,five,35,3,1,4,Image1
A1PO2UI2D34K1T,93972,8/19/2022 22:10,8/19/2022 22:20,99,638,0,8/26/2022 22:20,R_9HxJ2F0IimGMotX,EN,0.899999976,8/19/2022,4,"1,2,3,4,5",3,4,4,4,3,4,3,4,4,4,4,gorillas,56,1,2,4,Image2
A1BTIZ0YNRYXF4,47875,8/19/2022 22:10,8/19/2022 22:14,100,247,1,8/19/2022 22:14,R_2e38FwbC8SarPKq,EN,0.899999976,8/19/2022,5,"1,2,3,4,5,6",5,5,5,5,4,5,4,4,4,4,5,Good,56,1,2,5,Image4
A1ZM1WQELLXD2V,24473,8/19/2022 22:10,8/19/2022 22:13,100,180,1,8/19/2022 22:13,R_3eb4HOUS2L54emG,EN,1,8/19/2022,4,"1,2,3,4,5,6",4,4,4,5,4,4,4,4,5,4,4,good,58,1,1,5,Image3
A80V2WHSLGWIW,25265,8/19/2022 22:10,8/19/2022 22:19,100,518,1,8/19/2022 22:19,R_1mhilf982iMjzXg,EN,0.899999976,8/19/2022,4,"1,2,3,4,5,6",4,4,4,4,4,4,4,4,4,4,4,Good,57,1,2,5,Image1
A178HXQENEAI65,38532,8/19/2022 22:11,8/19/2022 22:15,100,260,1,8/19/2022 22:15,R_3Hnt5ZsSMgj16yH,EN,1,8/20/2022,4,"1,2,3",5,4,5,5,4,5,5,4,5,5,4,Nice,34,1,1,4,Image4
AVN33U74UUIT0,82299,8/19/2022 22:11,8/19/2022 22:15,100,218,1,8/19/2022 22:15,R_1jOHOvWRR3wVGn6,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,5,4,4,4,very nice,30,1,2,4,Image3
AR0J4KEYHYJU7,48118,8/19/2022 22:11,8/19/2022 22:15,100,224,1,8/19/2022 22:15,R_2zFObDb6H7wyJGw,EN,1,8/19/2022,4,3,4,4,4,4,4,2,2,5,4,4,4,animal,25,1,2,4,Image4
A2CPLWJFQCNQCN,85388,8/19/2022 22:12,8/19/2022 22:19,100,394,1,8/19/2022 22:19,R_20MTTQs4LUOSYO8,EN,1,8/19/2022,4,"1,2,3,5",4,4,4,4,4,2,2,4,4,4,2,Animal Was very secured in the world,21,1,1,4,Image1
A32P2N6VP5REJG,91665,8/19/2022 22:13,8/19/2022 22:16,100,127,1,8/19/2022 22:16,R_OJx49T8Xd0MMhVL,EN,1,8/19/2022,5,"1,2,3,5",5,5,5,5,5,5,5,5,5,5,5,THE GORILLA SEE THE MAN,31,1,1,4,Image2
A31ENMUYNFB7D8,99910,8/19/2022 22:15,8/19/2022 22:19,100,278,1,8/19/2022 22:19,R_3eldEJMgjLh5rPg,EN,0.899999976,8/19/2022,5,2,4,4,4,4,4,5,4,4,4,4,5,WILDLIFE,37,1,1,4,Image4
A2P6WOANMN4Z1P,86449,8/19/2022 22:15,8/19/2022 22:23,100,480,1,8/19/2022 22:23,R_1BSjw9Z3jNsWRDM,EN,0.899999976,8/19/2022,4,"1,2,3,4",4,4,4,4,4,4,4,4,4,4,4,good,40,2,2,5,Image4
A168NQV5RKT0GV,98819,8/19/2022 22:15,8/19/2022 22:19,100,243,1,8/19/2022 22:19,R_129IHrcoDztLKgl,EN,1,8/19/2022,4,"1,2,3",4,4,4,5,4,4,4,4,4,4,4,very nice,30,1,2,4,Image3
AC13G18E7K10J,46763,8/19/2022 22:16,8/19/2022 22:21,100,319,1,8/19/2022 22:21,R_3OpRExW3oUCRs9j,EN,1,8/19/2022,4,1,4,4,4,4,4,4,4,4,4,4,4,research study,26,1,1,4,Image3
A9MGV2UUPI02Z,69469,8/19/2022 22:16,8/19/2022 22:25,100,542,1,8/19/2022 22:25,R_7U40Ex9qoBKciXf,EN,1,8/19/2022,4,3,4,4,4,4,4,4,4,4,4,4,4,All animals have proper immune system,43,1,2,4,Image2
A30O1SZL3TH3CP,58107,8/19/2022 22:16,8/19/2022 22:20,100,227,1,8/19/2022 22:20,R_3aOcPC7BIt56QMh,EN,1,8/19/2022,5,"1,2,3,4,5",5,5,5,5,5,5,5,5,5,5,5,Research Subject,25,1,1,4,Image3
A35H430DXQFMNS,92199,8/19/2022 22:16,8/19/2022 22:30,100,828,1,8/19/2022 22:30,R_Y9qOju6xVBzj0QN,EN,0.899999976,8/20/2022,4,"1,2",5,4,5,4,4,5,4,4,4,5,5,it is very nice animal,32,1,2,4,Image4
A1OJKLCV9DCXFM,65982,8/19/2022 22:17,8/19/2022 22:21,100,286,1,8/19/2022 22:21,R_2aWh3SdkQbNv9KH,EN,0.899999976,8/19/2022,4,1,4,4,4,4,4,4,4,4,4,4,4,research study,26,1,1,4,Image1
ARE6ER0C6O2A1,44584,8/19/2022 22:17,8/19/2022 22:24,100,417,1,8/19/2022 22:24,R_2CqvtORjg7giZql,EN,0.899999976,8/19/2022,5,"1,2,3,4,5,6",4,4,5,5,4,5,4,5,4,4,4,good,51,1,1,5,Image2
A1SER6T1QMQ17D,32897,8/19/2022 22:17,8/19/2022 22:48,100,1825,1,8/19/2022 22:48,R_8erjN44bWgf84rT,EN,0.800000012,8/19/2022,4,"1,2,3",4,4,4,2,4,4,4,4,4,4,4,Animal and people love,32,1,1,5,Image1
A2S068KS7XP0PP,83499,8/19/2022 22:18,8/19/2022 22:24,100,316,1,8/19/2022 22:24,R_11jgLZSz5PNALV7,EN,0.899999976,8/19/2022,4,"2,3",4,4,4,4,4,4,4,4,4,4,4,"come to	dawn on",52,2,1,4,Image4
A3UIYR19ELRYJW,90969,8/19/2022 22:19,8/19/2022 22:27,100,482,1,8/19/2022 22:27,R_1puuZe58Lg0Vejn,EN,1,8/19/2022,4,"1,2,3",4,3,4,2,3,4,4,3,4,4,4,i love animal so like very much and one day me also click ,34,3,2,4,Image1
A16VPI7IN6DQC6,74196,8/19/2022 22:19,8/19/2022 22:26,100,425,1,8/19/2022 22:26,R_3kBcBH71fbEz60C,EN,1,8/19/2022,4,"1,2,3,5",4,4,4,2,4,4,2,2,5,2,4,Animals are protected them,33,1,2,4,Image3
AAS6JE0EH82SO,13859,8/19/2022 22:20,8/19/2022 22:30,100,596,1,8/19/2022 22:30,R_27KJf8HfssGx6T0,EN,0.899999976,8/19/2022,4,"1,2,3",4,4,4,4,4,4,4,4,4,4,4,good,55,1,1,5,Image2
A25JG4MNQJC6H,56893,8/19/2022 22:20,8/19/2022 22:41,100,1283,1,8/19/2022 22:41,R_vp4xpP4QtMxiSsx,EN,0.899999976,8/19/2022,2,"1,2,3,5",4,4,4,2,2,4,2,4,4,4,4,Animals are protecting them,23,1,2,4,Image2
A2TM31UYSYYGNU,44154,8/19/2022 22:20,8/19/2022 22:25,100,297,1,8/19/2022 22:25,R_3f0JIKOezJWZiTf,EN,1,8/19/2022,1,1,2,4,3,2,2,1,3,1,4,4,3,Scared,61,1,2,2,Image3
